ts," -0.0025362912490726336]""","[0.0, 1.05, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.43199579864566623, -0.06359048781081877, -0.4695325860267417]","[0.26706645998508804, -0.20907194958659503, 1.832172166653101]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43199579864566623, -0.06359048781081877, -0.4677004138600886]","[0.26706645998508804, -0.20907194958659503, 1.832172166653101]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43199579864566623, -0.06379955976040537, -0.4677004138600886]","[0.26706645998508804, -0.20907194958659503, 1.832172166653101]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4322587815748347, -0.06379955976040537, -0.4677004138600886]","[0.2629829291684871, -0.21346234795836805, 1.837984932924308]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4322587815748347, -0.06379955976040537, -0.4658624289271643]","[0.2629829291684871, -0.21346234795836805, 1.837984932924308]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4322587815748347, -0.06401302210836374, -0.4658624289271643]","[0.2629829291684871, -0.21346234795836805, 1.837984932924308]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43251746908382244, -0.06401302210836374, -0.4658624289271643]","[0.2586875089877205, -0.2180223920403429, 1.8435857319266113]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43251746908382244, -0.06401302210836374, -0.4640188431952377]","[0.2586875089877205, -0.2180223920403429, 1.8435857319266113]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43251746908382244, -0.06423104450040408, -0.4640188431952377]","[0.2586875089877205, -0.2180223920403429, 1.8435857319266113]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43277162745467673, -0.06423104450040408, -0.4640188431952377]","[0.25415837085429605, -0.22276053382459804, 1.8489881927045704]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43277162745467673, -0.06423104450040408, -0.4621698550025331]","[0.25415837085429605, -0.22276053382459804, 1.8489881927045704]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43277162745467673, -0.06445380503422868, -0.4621698550025331]","[0.25415837085429605, -0.22276053382459804, 1.8489881927045704]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4330210071503466, -0.06445380503422868, -0.4621698550025331]","[0.24937969566984908, -0.2276424687321782, 1.8542006341342732]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4330210071503466, -0.06445380503422868, -0.46031565436839883]","[0.24937969566984908, -0.2276424687321782, 1.8542006341342732]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4330210071503466, -0.06468144750296086, -0.46031565436839883]","[0.24937969566984908, -0.2276424687321782, 1.8542006341342732]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4332653427473807, -0.06468144750296086, -0.46031565436839883]","[0.24433559703412877, -0.23269403421360968, 1.8592417618137347]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4332653427473807, -0.06468144750296086, -0.4584564126065851]","[0.24433559703412877, -0.23269403421360968, 1.8592417618137347]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4332653427473807, -0.06491414153717447, -0.4584564126065851]","[0.24433559703412877, -0.23269403421360968, 1.8592417618137347]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4335045108955077, -0.06491414153717447, -0.4584564126065851]","[0.23916814812696696, -0.2377127195118539, 1.865214890171607]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4335045108955077, -0.06491414153717447, -0.4565911977164135]","[0.23916814812696696, -0.2377127195118539, 1.865214890171607]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4335045108955077, -0.06515185425668632, -0.4565911977164135]","[0.23916814812696696, -0.2377127195118539, 1.865214890171607]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337383190294152, -0.06515185425668632, -0.4565911977164135]","[0.23380813390749822, -0.24280823105170268, 1.8709784248374661]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337383190294152, -0.06515185425668632, -0.454720219291576]","[0.23380813390749822, -0.24280823105170268, 1.8709784248374661]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337383190294152, -0.06539466248773802, -0.454720219291576]","[0.23380813390749822, -0.24280823105170268, 1.8709784248374661]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4339665528119425, -0.06539466248773802, -0.454720219291576]","[0.22823378252734283, -0.24799899186690733, 1.8765424843140144]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4339665528119425, -0.06539466248773802, -0.452843676807262]","[0.22823378252734283, -0.24799899186690733, 1.8765424843140144]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4339665528119425, -0.06564266147960493, -0.452843676807262]","[0.22823378252734283, -0.24799899186690733, 1.8765424843140144]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43418897712888416, -0.06564266147960493, -0.452843676807262]","[0.22242431694163844, -0.2532680651510105, 1.881913878366781]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43418897712888416, -0.06564266147960493, -0.4509617629288952]","[0.22242431694163844, -0.2532680651510105, 1.881913878366781]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43418897712888416, -0.06589592954475594, -0.4509617629288952]","[0.22242431694163844, -0.2532680651510105, 1.881913878366781]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4344053319164346, -0.06589592954475594, -0.4509617629288952]","[0.21635478755044346, -0.2586716197537503, 1.8871128906196022]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4344053319164346, -0.06589592954475594, -0.4490746500382756]","[0.21635478755044346, -0.2586716197537503, 1.8871128906196022]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4344053319164346, -0.06615460116450969, -0.4490746500382756]","[0.21635478755044346, -0.2586716197537503, 1.8871128906196022]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4346155007434639, -0.06615460116450969, -0.4490746500382756]","[0.21016882702928896, -0.26411001881675167, 1.893238352851656]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4346155007434639, -0.06615460116450969, -0.44718141168542397]","[0.21016882702928896, -0.26411001881675167, 1.893238352851656]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4346155007434639, -0.06641871118332644, -0.44718141168542397]","[0.21016882702928896, -0.26411001881675167, 1.893238352851656]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43481928508157147, -0.06641871118332644, -0.44718141168542397]","[0.20378433810758212, -0.27000841421388755, 1.8991421119966545]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43481928508157147, -0.06641871118332644, -0.4452822695734273]","[0.20378433810758212, -0.27000841421388755, 1.8991421119966545]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43481928508157147, -0.06668871959754033, -0.4452822695734273]","[0.20378433810758212, -0.27000841421388755, 1.8991421119966545]","[1.5397999999999985, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43501646050384574, -0.06668871959754033, -0.4452822695734273]","[0.197175422274265, -0.2763304555922219, 1.9048370165835604]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43501646050384574, -0.06668871959754033, -0.44337743255684375]","[0.197175422274265, -0.2763304555922219, 1.9048370165835604]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43501646050384574, -0.06696505005313255, -0.44337743255684375]","[0.197175422274265, -0.2763304555922219, 1.9048370165835604]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4352067776483381, -0.06696505005313255, -0.44337743255684375]","[0.19031714449235793, -0.28304500856776715, 1.9103383986527889]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4352067776483381, -0.06696505005313255, -0.44146709415819096]","[0.19031714449235793, -0.28304500856776715, 1.9103383986527889]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4352067776483381, -0.06724809506170032, -0.44146709415819096]","[0.19031714449235793, -0.28304500856776715, 1.9103383986527889]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43538998039308224, -0.06724809506170032, -0.44146709415819096]","[0.18320274474414866, -0.29007256682493654, 1.9156539081652824]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43538998039308224, -0.06724809506170032, -0.4395514402500257]","[0.18320274474414866, -0.29007256682493654, 1.9156539081652824]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43538998039308224, -0.06753816762852526, -0.4395514402500257]","[0.18320274474414866, -0.29007256682493654, 1.9156539081652824]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43556589773762616, -0.06753816762852526, -0.4395514402500257]","[0.17591734454391883, -0.2975123540005231, 1.9216961772999253]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43556589773762616, -0.06753816762852526, -0.43762974407272576]","[0.17591734454391883, -0.2975123540005231, 1.9216961772999253]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43556589773762616, -0.06783567998252578, -0.43762974407272576]","[0.17591734454391883, -0.2975123540005231, 1.9216961772999253]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4357342737466222, -0.06783567998252578, -0.43762974407272576]","[0.16837600899605176, -0.3048663752690389, 1.927528389689015]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4357342737466222, -0.06783567998252578, -0.43570221568303674]","[0.16837600899605176, -0.3048663752690389, 1.927528389689015]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4357342737466222, -0.06814054635779482, -0.43570221568303674]","[0.16837600899605176, -0.3048663752690389, 1.927528389689015]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4358948434961292, -0.06814054635779482, -0.43570221568303674]","[0.1605697495070113, -0.3120978839409039, 1.933155930626984]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4358948434961292, -0.06814054635779482, -0.43376905975240976]","[0.1605697495070113, -0.3120978839409039, 1.933155930626984]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4358948434961292, -0.06845264424173572, -0.43376905975240976]","[0.1605697495070113, -0.3120978839409039, 1.933155930626984]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43604733420494207, -0.06845264424173572, -0.43376905975240976]","[0.15249070881284688, -0.3192337580690263, 1.938595670207932]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43604733420494207, -0.06845264424173572, -0.4318304640822018]","[0.15249070881284688, -0.3192337580690263, 1.938595670207932]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43604733420494207, -0.06877187799980475, -0.4318304640822018]","[0.15249070881284688, -0.3192337580690263, 1.938595670207932]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4361914587246372, -0.06877187799980475, -0.4318304640822018]","[0.1441245196951435, -0.32625284030429746, 1.9438580916916748]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4361914587246372, -0.06877187799980475, -0.42988660599051015]","[0.1441245196951435, -0.32625284030429746, 1.9438580916916748]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4361914587246372, -0.06909813084010905, -0.42988660599051015]","[0.1441245196951435, -0.32625284030429746, 1.9438580916916748]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43632699988433665, -0.06909813084010905, -0.42988660599051015]","[0.13554115969943714, -0.33331600162589403, 1.949553588973696]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43632699988433665, -0.06909813084010905, -0.42793705240153646]","[0.13554115969943714, -0.33331600162589403, 1.949553588973696]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43632699988433665, -0.06943144684173494, -0.42793705240153646]","[0.13554115969943714, -0.33331600162589403, 1.949553588973696]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4364536873903833, -0.06943144684173494, -0.42793705240153646]","[0.12668750604666323, -0.3399252761401572, 1.9550571873896416]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4364536873903833, -0.06943144684173494, -0.4259819952141468]","[0.12668750604666323, -0.3399252761401572, 1.9550571873896416]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4364536873903833, -0.0697713721178751, -0.4259819952141468]","[0.12668750604666323, -0.3399252761401572, 1.9550571873896416]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43657124223676125, -0.0697713721178751, -0.4259819952141468]","[0.1175548463779319, -0.34611533576357767, 1.9603809444058706]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43657124223676125, -0.0697713721178751, -0.42402161426974094]","[0.1175548463779319, -0.34611533576357767, 1.9603809444058706]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43657124223676125, -0.07011748745363867, -0.42402161426974094]","[0.1175548463779319, -0.34611533576357767, 1.9603809444058706]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43667938678598645, -0.07011748745363867, -0.42402161426974094]","[0.10814454922519756, -0.35194961451330553, 1.9655418918895218]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43667938678598645, -0.07011748745363867, -0.4220560723778514]","[0.10814454922519756, -0.35194961451330553, 1.9655418918895218]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43667938678598645, -0.07046943706815198, -0.4220560723778514]","[0.10814454922519756, -0.35194961451330553, 1.9655418918895218]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4367778485310474, -0.07046943706815198, -0.4220560723778514]","[0.09846174506095151, -0.3574232242295611, 1.9705463541959123]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4367778485310474, -0.07046943706815198, -0.4200855260236555]","[0.09846174506095151, -0.3574232242295611, 1.9705463541959123]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4367778485310474, -0.07082686029238154, -0.4200855260236555]","[0.09846174506095151, -0.3574232242295611, 1.9705463541959123]","[1.5619999999999978, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4353751678994615, -0.07082686029238154, -0.4200855260236555]","[-0.21867852138518495, -0.3494407910626246, 2.0665413665330035]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4353751678994615, -0.07082686029238154, -0.36945346823907754]","[-0.21867852138518495, -0.3494407910626246, 2.0665413665330035]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4353751678994615, -0.08025540106474814, -0.36945346823907754]","[-0.21867852138518495, -0.3494407910626246, 2.0665413665330035]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43514158845047074, -0.08025540106474814, -0.36945346823907754]","[-0.23357944899077276, -0.3428494927056325, 2.0685423190664465]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43514158845047074, -0.08025540106474814, -0.3673849259200111]","[-0.23357944899077276, -0.3428494927056325, 2.0685423190664465]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43514158845047074, -0.08059825055745377, -0.3673849259200111]","[-0.23357944899077276, -0.3428494927056325, 2.0685423190664465]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43489300541137704, -0.08059825055745377, -0.3673849259200111]","[-0.24858303909369717, -0.33547366851706395, 2.070705231140668]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43489300541137704, -0.08059825055745377, -0.36531422068887043]","[-0.24858303909369717, -0.33547366851706395, 2.070705231140668]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43489300541137704, -0.08093372422597084, -0.36531422068887043]","[-0.24858303909369717, -0.33547366851706395, 2.070705231140668]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43462938408695245, -0.08093372422597084, -0.36531422068887043]","[-0.26362132442458996, -0.3274262785472326, 2.0730249850327565]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43462938408695245, -0.08093372422597084, -0.36324119570383767]","[-0.26362132442458996, -0.3274262785472326, 2.0730249850327565]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43462938408695245, -0.08126115050451807, -0.36324119570383767]","[-0.26362132442458996, -0.3274262785472326, 2.0730249850327565]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4343507324840438, -0.08126115050451807, -0.36324119570383767]","[-0.27865160290863056, -0.3187825946484174, 2.0754897979435305]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4343507324840438, -0.08126115050451807, -0.36116570590589414]","[-0.27865160290863056, -0.3187825946484174, 2.0754897979435305]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4343507324840438, -0.08157993309916649, -0.36116570590589414]","[-0.27865160290863056, -0.3187825946484174, 2.0754897979435305]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4340570959246771, -0.08157993309916649, -0.36116570590589414]","[-0.29363655936670563, -0.3096769166864577, 2.07809675584808]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4340570959246771, -0.08157993309916649, -0.35908760915004606]","[-0.29363655936670563, -0.3096769166864577, 2.07809675584808]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4340570959246771, -0.08188961001585295, -0.35908760915004606]","[-0.29363655936670563, -0.3096769166864577, 2.07809675584808]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337483961793506, -0.08188961001585295, -0.35908760915004606]","[-0.3086997453264906, -0.3005475046953532, 2.079600153728045]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337483961793506, -0.08188961001585295, -0.357008008996318]","[-0.3086997453264906, -0.3005475046953532, 2.079600153728045]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4337483961793506, -0.0821901575205483, -0.357008008996318]","[-0.3086997453264906, -0.3005475046953532, 2.079600153728045]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.433424629040276, -0.0821901575205483, -0.357008008996318]","[-0.3237671390746155, -0.2908487146306149, 2.0813098676782937]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.433424629040276, -0.0821901575205483, -0.3549266991286397]","[-0.3237671390746155, -0.2908487146306149, 2.0813098676782937]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.433424629040276, -0.08248100623517891, -0.3549266991286397]","[-0.3237671390746155, -0.2908487146306149, 2.0813098676782937]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43308583941376544, -0.08248100623517891, -0.3549266991286397]","[-0.33878962651057165, -0.28067479524496175, 2.0832168865226874]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43308583941376544, -0.08248100623517891, -0.35284348224211703]","[-0.33878962651057165, -0.28067479524496175, 2.0832168865226874]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.43308583941376544, -0.08276168103042388, -0.35284348224211703]","[-0.33878962651057165, -0.28067479524496175, 2.0832168865226874]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4327321206634263, -0.08276168103042388, -0.35284348224211703]","[-0.35371875033912703, -0.27012306471561887, 2.085310783760508]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4327321206634263, -0.08276168103042388, -0.3507581714583565]","[-0.35371875033912703, -0.27012306471561887, 2.085310783760508]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4327321206634263, -0.0830318040951395, -0.3507581714583565]","[-0.35371875033912703, -0.27012306471561887, 2.085310783760508]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4323635971068342, -0.0830318040951395, -0.3507581714583565]","[-0.3685235565921152, -0.25928098368509234, 2.0875793803087905]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4323635971068342, -0.0830318040951395, -0.34867059207804774]","[-0.3685235565921152, -0.25928098368509234, 2.0875793803087905]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4323635971068342, -0.08329108507882459, -0.34867059207804774]","[-0.3685235565921152, -0.25928098368509234, 2.0875793803087905]","[1.582399999999997, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41945667204724385, -0.08329108507882459, -0.34867059207804774]","[-0.6815250112707227, 0.00682926260862915, 2.118896631867262]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41945667204724385, -0.08329108507882459, -0.2980590738612627]","[-0.6815250112707227, 0.00682926260862915, 2.118896631867262]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41945667204724385, -0.08621559640817275, -0.2980590738612627]","[-0.6815250112707227, 0.00682926260862915, 2.118896631867262]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41876422133185426, -0.08621559640817275, -0.2980590738612627]","[-0.692450715389592, 0.018432349066718756, 2.120182412273741]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41876422133185426, -0.08621559640817275, -0.29593889144898894]","[-0.692450715389592, 0.018432349066718756, 2.120182412273741]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41876422133185426, -0.08619716405910603, -0.29593889144898894]","[-0.692450715389592, 0.018432349066718756, 2.120182412273741]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4180610586691846, -0.08619716405910603, -0.29593889144898894]","[-0.7031626626696763, 0.030012187368769205, 2.121068824113115]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4180610586691846, -0.08619716405910603, -0.2938178226248758]","[-0.7031626626696763, 0.030012187368769205, 2.121068824113115]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4180610586691846, -0.08616715187173726, -0.2938178226248758]","[-0.7031626626696763, 0.030012187368769205, 2.121068824113115]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4173474404289812, -0.08616715187173726, -0.2938178226248758]","[-0.7136182402033842, 0.041458322174683926, 2.1221515038975514]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4173474404289812, -0.08616715187173726, -0.2916956711209783]","[-0.7136182402033842, 0.041458322174683926, 2.1221515038975514]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4173474404289812, -0.08612569354956258, -0.2916956711209783]","[-0.7136182402033842, 0.041458322174683926, 2.1221515038975514]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4166236448251029, -0.08612569354956258, -0.2916956711209783]","[-0.7237956038783078, 0.052895590323315256, 2.123385349966589]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4166236448251029, -0.08612569354956258, -0.2895722857710117]","[-0.7237956038783078, 0.052895590323315256, 2.123385349966589]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.4166236448251029, -0.08607279795923926, -0.2895722857710117]","[-0.7237956038783078, 0.052895590323315256, 2.123385349966589]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41588994175678773, -0.08607279795923926, -0.2895722857710117]","[-0.7337030683151613, 0.06421648529249258, 2.1247673498758224]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41588994175678773, -0.08607279795923926, -0.28744751842113586]","[-0.7337030683151613, 0.06421648529249258, 2.1247673498758224]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41588994175678773, -0.08600858147394677, -0.28744751842113586]","[-0.7337030683151613, 0.06421648529249258, 2.1247673498758224]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41514660208686277, -0.08600858147394677, -0.28744751842113586]","[-0.7433396699249584, 0.07539093461861324, 2.126280797366875]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41514660208686277, -0.08600858147394677, -0.285321237623769]","[-0.7433396699249584, 0.07539093461861324, 2.126280797366875]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41514660208686277, -0.08593319053932816, -0.285321237623769]","[-0.7433396699249584, 0.07539093461861324, 2.126280797366875]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41439389773632995, -0.08593319053932816, -0.285321237623769]","[-0.7527043505328179, 0.086459488292015, 2.1278972809751773]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41439389773632995, -0.08593319053932816, -0.2831933403427938]","[-0.7527043505328179, 0.086459488292015, 2.1278972809751773]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41439389773632995, -0.08584673105103614, -0.2831933403427938]","[-0.7527043505328179, 0.086459488292015, 2.1278972809751773]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41363210043403015, -0.08584673105103614, -0.2831933403427938]","[-0.7617973022998048, 0.09737313193705632, 2.129604799904705]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41363210043403015, -0.08584673105103614, -0.2810637355428891]","[-0.7617973022998048, 0.09737313193705632, 2.129604799904705]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41363210043403015, -0.08574935791909909, -0.2810637355428891]","[-0.7617973022998048, 0.09737313193705632, 2.129604799904705]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
"[0.41286148828759217, -0.08574935791909909, -0.2810637355428891]","[-0.7706121464379767, 0.10822845677427306, 2.1313665705251505]","[1.6057999999999981, 1.05, 8.0]",0.0,0.0,0.0,0.0
