ts," -0.005281976725335369]""","[0.0, 0.0, 0.0]",0.0,0.0.1,0.0.2,0.0.3
"[0.01864247715838057, -0.1399161058257145, 0.004714663935921619]","[0.33602281885891994, -1.5610248128249404, -0.14366011112003363]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.01864247715838057, -0.1399161058257145, 0.004569426483837173]","[0.33821989459526663, -1.5657248099578136, -0.14523745208444572]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.01864247715838057, -0.14148183063567232, 0.004569426483837173]","[0.33821989459526663, -1.5657248099578136, -0.14523745208444572]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.018980697052975837, -0.14148183063567232, 0.004569426483837173]","[0.33821989459526663, -1.5657248099578136, -0.14523745208444572]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.018980697052975837, -0.14148183063567232, 0.004422476833034261]","[0.3398415270821284, -1.5704656143823437, -0.14694965080291195]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.018980697052975837, -0.14305229625005467, 0.004422476833034261]","[0.3398415270821284, -1.5704656143823437, -0.14694965080291195]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019320538580057965, -0.14305229625005467, 0.004422476833034261]","[0.3398415270821284, -1.5704656143823437, -0.14694965080291195]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019320538580057965, -0.14305229625005467, 0.004273918597933912]","[0.3418593826202687, -1.575099245781142, -0.14855823510034893]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019320538580057965, -0.1446273954958358, 0.004273918597933912]","[0.3418593826202687, -1.575099245781142, -0.14855823510034893]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019662397962678234, -0.1446273954958358, 0.004273918597933912]","[0.3418593826202687, -1.575099245781142, -0.14855823510034893]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019662397962678234, -0.1446273954958358, 0.004123810823743197]","[0.34413908807141497, -1.5796596801789242, -0.15010777419071503]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.019662397962678234, -0.14620705517601473, 0.004123810823743197]","[0.34413908807141497, -1.5796596801789242, -0.15010777419071503]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02000653705074965, -0.14620705517601473, 0.004123810823743197]","[0.34413908807141497, -1.5796596801789242, -0.15010777419071503]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02000653705074965, -0.14620705517601473, 0.003972159614045269]","[0.34643684082349274, -1.5841775468051489, -0.15165120969792834]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02000653705074965, -0.14779123272281988, 0.003972159614045269]","[0.34643684082349274, -1.5841775468051489, -0.15165120969792834]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02035297389157314, -0.14779123272281988, 0.003972159614045269]","[0.34643684082349274, -1.5841775468051489, -0.15165120969792834]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02035297389157314, -0.14779123272281988, 0.003818948569887473]","[0.34867207661611055, -1.588658011308114, -0.1532110441577958]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02035297389157314, -0.149379890734128, 0.003818948569887473]","[0.34867207661611055, -1.588658011308114, -0.1532110441577958]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.020701645968189252, -0.149379890734128, 0.003818948569887473]","[0.34867207661611055, -1.588658011308114, -0.1532110441577958]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.020701645968189252, -0.149379890734128, 0.0036641512420336683]","[0.3507551602999204, -1.593112785591877, -0.1547973278538048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.020701645968189252, -0.15097300351971987, 0.0036641512420336683]","[0.3507551602999204, -1.593112785591877, -0.1547973278538048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.021052401128489173, -0.15097300351971987, 0.0036641512420336683]","[0.3507551602999204, -1.593112785591877, -0.1547973278538048]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.021052401128489173, -0.15097300351971987, 0.0035076319199158143]","[0.3522203749922979, -1.597586052670713, -0.15651932211785402]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.021052401128489173, -0.15257058957239059, 0.0035076319199158143]","[0.3522203749922979, -1.597586052670713, -0.15651932211785402]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02140462150348147, -0.15257058957239059, 0.0035076319199158143]","[0.3522203749922979, -1.597586052670713, -0.15651932211785402]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02140462150348147, -0.15257058957239059, -0.003402803213796657]","[0.37579430230982175, -1.7322488243586842, -0.2153219448050997]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.02140462150348147, -0.21440479310517646, -0.003402803213796657]","[0.37579430230982175, -1.7322488243586842, -0.2153219448050997]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03523358318819611, -0.21440479310517646, -0.003402803213796657]","[0.37579430230982175, -1.7322488243586842, -0.2153219448050997]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03523358318819611, -0.21440479310517646, -0.0036197092903684364]","[0.37631204873605356, -1.7351855085489531, -0.21690607657177952]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03523358318819611, -0.21613997861372541, -0.0036197092903684364]","[0.37631204873605356, -1.7351855085489531, -0.21690607657177952]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.035609895236932164, -0.21613997861372541, -0.0036197092903684364]","[0.37631204873605356, -1.7351855085489531, -0.21690607657177952]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.035609895236932164, -0.21613997861372541, -0.0038381451447610654]","[0.37714798724095694, -1.73804652871426, -0.21843585439262903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.035609895236932164, -0.21787802514243967, -0.0038381451447610654]","[0.37714798724095694, -1.73804652871426, -0.21843585439262903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03598704322417312, -0.21787802514243967, -0.0038381451447610654]","[0.37714798724095694, -1.73804652871426, -0.21843585439262903]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03598704322417312, -0.21787802514243967, -0.00405809756150978]","[0.37811062759035563, -1.7408817650944042, -0.21995241674871435]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03598704322417312, -0.21961890690753408, -0.00405809756150978]","[0.37811062759035563, -1.7408817650944042, -0.21995241674871435]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.036365153851763476, -0.21961890690753408, -0.00405809756150978]","[0.37811062759035563, -1.7408817650944042, -0.21995241674871435]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.036365153851763476, -0.21961890690753408, -0.004279577273059276]","[0.3791549929455726, -1.7436856999500094, -0.22147971154949653]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.036365153851763476, -0.2213625926074841, -0.004279577273059276]","[0.3791549929455726, -1.7436856999500094, -0.22147971154949653]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03674430884470905, -0.2213625926074841, -0.004279577273059276]","[0.3791549929455726, -1.7436856999500094, -0.22147971154949653]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03674430884470905, -0.2213625926074841, -0.004502609697846452]","[0.3801584421667323, -1.746476469137781, -0.22303242478717566]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03674430884470905, -0.22310906907662187, -0.004502609697846452]","[0.3801584421667323, -1.746476469137781, -0.22303242478717566]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03712446728687578, -0.22310906907662187, -0.004502609697846452]","[0.3801584421667323, -1.746476469137781, -0.22303242478717566]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03712446728687578, -0.22310906907662187, -0.004727209970474683]","[0.3811511085557648, -1.7492438189390114, -0.2246002726282309]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03712446728687578, -0.22485831289556088, -0.004727209970474683]","[0.3811511085557648, -1.7492438189390114, -0.2246002726282309]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037505618395431546, -0.22485831289556088, -0.004727209970474683]","[0.3811511085557648, -1.7492438189390114, -0.2246002726282309]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037505618395431546, -0.22485831289556088, -0.004953389504951444]","[0.382136692239278, -1.7519825690444357, -0.22617953447676142]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037505618395431546, -0.22661029546460532, -0.004953389504951444]","[0.382136692239278, -1.7519825690444357, -0.22617953447676142]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037887755087670824, -0.22661029546460532, -0.004953389504951444]","[0.382136692239278, -1.7519825690444357, -0.22617953447676142]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037887755087670824, -0.22661029546460532, -0.005181152501829364]","[0.38316042176719106, -1.7547008172713319, -0.2277629968779199]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.037887755087670824, -0.22836499628187665, -0.005181152501829364]","[0.38316042176719106, -1.7547008172713319, -0.2277629968779199]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038270915509438015, -0.22836499628187665, -0.005181152501829364]","[0.38316042176719106, -1.7547008172713319, -0.2277629968779199]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038270915509438015, -0.22836499628187665, -0.005410489028058393]","[0.38426188961426105, -1.757384497217379, -0.22933652622902923]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038270915509438015, -0.23012238077909403, -0.005410489028058393]","[0.38426188961426105, -1.757384497217379, -0.22933652622902923]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038655177399052276, -0.23012238077909403, -0.005410489028058393]","[0.38426188961426105, -1.757384497217379, -0.22933652622902923]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038655177399052276, -0.23012238077909403, -0.005641671360735054]","[0.3843068403155611, -1.7602182805352973, -0.23118233267666044]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.038655177399052276, -0.23188259905962932, -0.005641671360735054]","[0.3843068403155611, -1.7602182805352973, -0.23118233267666044]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03903948423936784, -0.23188259905962932, -0.005641671360735054]","[0.3843068403155611, -1.7602182805352973, -0.23118233267666044]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03903948423936784, -0.23188259905962932, -0.005874426307784397]","[0.385481001059243, -1.7628295317436704, -0.2327549470493434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03903948423936784, -0.233645428591373, -0.005874426307784397]","[0.385481001059243, -1.7628295317436704, -0.2327549470493434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03942496524042708, -0.233645428591373, -0.005874426307784397]","[0.385481001059243, -1.7628295317436704, -0.2327549470493434]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03942496524042708, -0.233645428591373, -0.006108616452069018]","[0.3872443414290605, -1.7653027339502025, -0.23419014428462115]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03942496524042708, -0.2354107313253232, -0.006108616452069018]","[0.3872443414290605, -1.7653027339502025, -0.23419014428462115]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03981220958185614, -0.2354107313253232, -0.006108616452069018]","[0.3872443414290605, -1.7653027339502025, -0.23419014428462115]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03981220958185614, -0.2354107313253232, -0.006344232025420213]","[0.3890120192323737, -1.7677581235762407, -0.23561557335119443]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.03981220958185614, -0.23717848944889944, -0.006344232025420213]","[0.3890120192323737, -1.7677581235762407, -0.23561557335119443]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.040201221601088515, -0.23717848944889944, -0.006344232025420213]","[0.3890120192323737, -1.7677581235762407, -0.23561557335119443]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.040201221601088515, -0.23717848944889944, -0.006581317928559149]","[0.39066279412102584, -1.7702069680200772, -0.23708590313893663]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.040201221601088515, -0.23894869641691951, -0.006581317928559149]","[0.39066279412102584, -1.7702069680200772, -0.23708590313893663]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04059188439520954, -0.23894869641691951, -0.006581317928559149]","[0.39066279412102584, -1.7702069680200772, -0.23708590313893663]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04059188439520954, -0.23894869641691951, -0.006819934507661107]","[0.392076561789613, -1.7726677220186449, -0.23861657910195788]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04059188439520954, -0.24072136413893816, -0.006819934507661107]","[0.392076561789613, -1.7726677220186449, -0.23861657910195788]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04098396095699915, -0.24072136413893816, -0.006819934507661107]","[0.392076561789613, -1.7726677220186449, -0.23861657910195788]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04098396095699915, -0.24072136413893816, -0.007060127326575155]","[0.3933146603749063, -1.775124611982204, -0.24019281891404787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04098396095699915, -0.24249648875092036, -0.007060127326575155]","[0.3933146603749063, -1.775124611982204, -0.24019281891404787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04137727561737406, -0.24249648875092036, -0.007060127326575155]","[0.3933146603749063, -1.775124611982204, -0.24019281891404787]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04137727561737406, -0.24249648875092036, -0.007301917883837453]","[0.3944709781677075, -1.777557346914066, -0.24179055726229748]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04137727561737406, -0.24427404609783443, -0.007301917883837453]","[0.3944709781677075, -1.777557346914066, -0.24179055726229748]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04177174659554177, -0.24427404609783443, -0.007301917883837453]","[0.3944709781677075, -1.777557346914066, -0.24179055726229748]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04177174659554177, -0.24427404609783443, -0.007545439504977214]","[0.39502653531055254, -1.780054811864884, -0.24352162113976117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04177174659554177, -0.2460541009096993, -0.007545439504977214]","[0.39502653531055254, -1.780054811864884, -0.24352162113976117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04216677313085232, -0.2460541009096993, -0.007545439504977214]","[0.39502653531055254, -1.780054811864884, -0.24352162113976117]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04216677313085232, -0.2460541009096993, -0.007790544067250896]","[0.3962409745485937, -1.782420029568632, -0.24510456227368194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04216677313085232, -0.24783652093926795, -0.007790544067250896]","[0.3962409745485937, -1.782420029568632, -0.24510456227368194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04256301410540091, -0.24783652093926795, -0.007790544067250896]","[0.3962409745485937, -1.782420029568632, -0.24510456227368194]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04256301410540091, -0.24783652093926795, -0.008037150522251388]","[0.39782388556684756, -1.78469631211442, -0.24660645500049205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04256301410540091, -0.24962121725138237, -0.008037150522251388]","[0.39782388556684756, -1.78469631211442, -0.24660645500049205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04296083799096776, -0.24962121725138237, -0.008037150522251388]","[0.39782388556684756, -1.78469631211442, -0.24660645500049205]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04296083799096776, -0.24962121725138237, -0.008285244562913713]","[0.3994738151868807, -1.7869312169100926, -0.248094040662325]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04296083799096776, -0.25140814846829246, -0.008285244562913713]","[0.3994738151868807, -1.7869312169100926, -0.248094040662325]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04336031180615464, -0.25140814846829246, -0.008285244562913713]","[0.3994738151868807, -1.7869312169100926, -0.248094040662325]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04336031180615464, -0.25140814846829246, -0.008534851181391662]","[0.4010122365267557, -1.7891516062059631, -0.24960661847794885]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04336031180615464, -0.2531973000744984, -0.008534851181391662]","[0.4010122365267557, -1.7891516062059631, -0.24960661847794885]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0437613240426814, -0.2531973000744984, -0.008534851181391662]","[0.4010122365267557, -1.7891516062059631, -0.24960661847794885]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0437613240426814, -0.2531973000744984, -0.00878613514488738]","[0.40184119940945423, -1.7914586514775621, -0.2512839634957187]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0437613240426814, -0.254988758725976, -0.00878613514488738]","[0.40184119940945423, -1.7914586514775621, -0.2512839634957187]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04416316524209085, -0.254988758725976, -0.00878613514488738]","[0.40184119940945423, -1.7914586514775621, -0.2512839634957187]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04416316524209085, -0.254988758725976, -0.009038978891060187]","[0.40312909101703626, -1.7936618869721088, -0.2528437461728067]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04416316524209085, -0.2567824206129481, -0.009038978891060187]","[0.40312909101703626, -1.7936618869721088, -0.2528437461728067]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04456629433310789, -0.2567824206129481, -0.009038978891060187]","[0.40312909101703626, -1.7936618869721088, -0.2528437461728067]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04456629433310789, -0.2567824206129481, -0.00929332588464267]","[0.40463032117080133, -1.7957977313247109, -0.2543469935824827]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04456629433310789, -0.2585782183442728, -0.00929332588464267]","[0.40463032117080133, -1.7957977313247109, -0.2543469935824827]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04497092465427869, -0.2585782183442728, -0.00929332588464267]","[0.40463032117080133, -1.7957977313247109, -0.2543469935824827]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04497092465427869, -0.2585782183442728, -0.009549169611204361]","[0.4061395091027528, -1.7978971816976497, -0.2558437265616914]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04497092465427869, -0.26037611552597045, -0.009549169611204361]","[0.4061395091027528, -1.7978971816976497, -0.2558437265616914]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04537706416338144, -0.26037611552597045, -0.009549169611204361]","[0.4061395091027528, -1.7978971816976497, -0.2558437265616914]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04537706416338144, -0.26037611552597045, -0.009806525731663726]","[0.40749379202903446, -1.7999901364212922, -0.25735612045936496]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04537706416338144, -0.26217610566239175, -0.009806525731663726]","[0.40749379202903446, -1.7999901364212922, -0.25735612045936496]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045784557955410476, -0.26217610566239175, -0.009806525731663726]","[0.40749379202903446, -1.7999901364212922, -0.25735612045936496]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045784557955410476, -0.26217610566239175, -0.01006555787573192]","[0.4081361856266008, -1.802166756095458, -0.2590321440681942]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.045784557955410476, -0.2639782724184872, -0.01006555787573192]","[0.4081361856266008, -1.802166756095458, -0.2590321440681942]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04619269414103708, -0.2639782724184872, -0.01006555787573192]","[0.4081361856266008, -1.802166756095458, -0.2590321440681942]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04619269414103708, -0.2639782724184872, -0.01032614191690158]","[0.4092950454978872, -1.8042316398461655, -0.26058404116965916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04619269414103708, -0.26578250405833337, -0.01032614191690158]","[0.4092950454978872, -1.8042316398461655, -0.26058404116965916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.046601989186534964, -0.26578250405833337, -0.01032614191690158]","[0.4092950454978872, -1.8042316398461655, -0.26058404116965916]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.046601989186534964, -0.26578250405833337, -0.010588216125318836]","[0.4106875278090949, -1.806230200314951, -0.2620742084172567]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.046601989186534964, -0.2675887342586483, -0.010588216125318836]","[0.4106875278090949, -1.806230200314951, -0.2620742084172567]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04701267671434406, -0.2675887342586483, -0.010588216125318836]","[0.4106875278090949, -1.806230200314951, -0.2620742084172567]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04701267671434406, -0.2675887342586483, -0.010851775691871346]","[0.4120829397851952, -1.8081977681289607, -0.2635595665525098]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04701267671434406, -0.2693969320267773, -0.010851775691871346]","[0.4120829397851952, -1.8081977681289607, -0.2635595665525098]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047424759654129255, -0.2693969320267773, -0.010851775691871346]","[0.4120829397851952, -1.8081977681289607, -0.2635595665525098]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047424759654129255, -0.2693969320267773, -0.011116836535007432]","[0.41336991467690737, -1.8101518565524222, -0.26506084313608624]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.047424759654129255, -0.2712070838833297, -0.011116836535007432]","[0.41336991467690737, -1.8101518565524222, -0.26506084313608624]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04783812956880616, -0.2712070838833297, -0.011116836535007432]","[0.41336991467690737, -1.8101518565524222, -0.26506084313608624]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04783812956880616, -0.2712070838833297, -0.01138342044707659]","[0.4145016684295247, -1.812098073763202, -0.2665839120691571]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04783812956880616, -0.2730191819570929, -0.01138342044707659]","[0.4145016684295247, -1.812098073763202, -0.2665839120691571]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04825263123723569, -0.2730191819570929, -0.01138342044707659]","[0.4145016684295247, -1.812098073763202, -0.2665839120691571]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04825263123723569, -0.2730191819570929, -0.011651827730377026]","[0.4144094864327111, -1.814243670850757, -0.26840728330043695]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04825263123723569, -0.27483342562794366, -0.011651827730377026]","[0.4144094864327111, -1.814243670850757, -0.26840728330043695]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0486670407236684, -0.27483342562794366, -0.011651827730377026]","[0.4144094864327111, -1.814243670850757, -0.26840728330043695]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0486670407236684, -0.27483342562794366, -0.011921786423319966]","[0.415469797856588, -1.8161604310431012, -0.26995869294293984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.0486670407236684, -0.27664958605898676, -0.011921786423319966]","[0.415469797856588, -1.8161604310431012, -0.26995869294293984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.049082510521524986, -0.27664958605898676, -0.011921786423319966]","[0.415469797856588, -1.8161604310431012, -0.26995869294293984]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.049082510521524986, -0.27664958605898676, -0.012193158955526542]","[0.41704771541246216, -1.817960700528587, -0.2713725322065763]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.049082510521524986, -0.27846754675951535, -0.012193158955526542]","[0.41704771541246216, -1.817960700528587, -0.2713725322065763]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04949955823693745, -0.27846754675951535, -0.012193158955526542]","[0.41704771541246216, -1.817960700528587, -0.2713725322065763]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04949955823693745, -0.27846754675951535, -0.024265837101013765]","[0.401758790381998, -1.875893785819538, -0.3302890417891946]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.04949955823693745, -0.3524784922867449, -0.024265837101013765]","[0.401758790381998, -1.875893785819538, -0.3302890417891946]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06559547342101782, -0.3524784922867449, -0.024265837101013765]","[0.401758790381998, -1.875893785819538, -0.3302890417891946]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06559547342101782, -0.3524784922867449, -0.024597500752486262]","[0.40297424240924584, -1.8769040217783695, -0.3316636514724969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06559547342101782, -0.35435539630852325, -0.024597500752486262]","[0.40297424240924584, -1.8769040217783695, -0.3316636514724969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06599844766342707, -0.35435539630852325, -0.024597500752486262]","[0.40297424240924584, -1.8769040217783695, -0.3316636514724969]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06599844766342707, -0.35435539630852325, -0.024930563368705694]","[0.40409843252325883, -1.8779156749409442, -0.3330626162194317]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06599844766342707, -0.3562333119834642, -0.024930563368705694]","[0.40409843252325883, -1.8779156749409442, -0.3330626162194317]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06640254609595032, -0.3562333119834642, -0.024930563368705694]","[0.40409843252325883, -1.8779156749409442, -0.3330626162194317]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06640254609595032, -0.3562333119834642, -0.025265046501752403]","[0.40516599982412527, -1.8789320071944116, -0.33448313304670907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
"[0.06640254609595032, -0.3581122439906586, -0.025265046501752403]","[0.40516599982412527, -1.8789320071944116, -0.33448313304670907]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0
